"('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ชนิดสินค้า')","('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ราคา / หน่วย')",Date,Set_Price,USD_Price,import,export,gdp,cpi
อลูมิเนียมกระป๋องโค้ก,31.0,2020-12-13,"1,573.91",30.19,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,31.0,2020-12-14,"1,476.13",30.1,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,32.0,2020-12-15,"1,477.21",30.04,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,27.0,2020-12-16,"1,482.09",30.02,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,31.0,2020-12-17,"1,483.89",29.77,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,31.0,2020-12-18,"1,482.38",29.84,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,31.0,2020-12-19,"1,573.51",30.18,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,31.0,2020-12-21,"1,401.78",30.06,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,31.0,2020-12-22,"1,424.39",30.2,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,31.0,2020-12-23,"1,416.02",30.2,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,31.0,2020-12-24,"1,451.52",30.01,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,27.0,2020-12-25,"1,486.31",30.04,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,31.0,2020-12-27,"1,578.22",30.13,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,31.0,2020-12-28,"1,452.67",30.16,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,31.0,2020-12-29,"1,461.95",30.05,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,46.0,2020-12-30,"1,449.35",29.94,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,46.0,2020-12-31,"1,381.83",30.04,257.7099833,231.7356914,500.46,112.31
อลูมิเนียมกระป๋องโค้ก,28.0,2021-01-01,"1,478.05",29.99,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-03,"1,594.97",30.16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-04,"1,468.24",29.91,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-05,"1,506.65",29.9,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-06,"1,492.36",29.93,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-07,"1,513.78",30.07,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-08,"1,536.44",30.14,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-11,"1,536.49",30.14,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-12,"1,539.85",30.04,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-13,"1,547.31",30.02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-14,"1,535.98",29.98,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-01-15,"1,519.13",30.09,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-16,"1,595.87",30.36,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-18,"1,510.13",30.12,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-01-19,"1,522.59",30.0,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-01-20,"1,515.72",29.97,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-01-21,"1,513.51",29.92,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-22,"1,497.88",29.96,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-24,"1,569.55",30.55,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-01-25,"1,501.62",29.97,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-26,"1,512.83",29.94,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-27,"1,498.13",29.99,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-28,"1,468.51",29.97,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-29,"1,466.98",29.86,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-01-30,"1,523.99",31.08,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-01-31,"1,514.14",31.2,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-01,"1,478.05",29.98,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-02,"1,486.25",30.0,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-03,"1,481.75",30.01,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-04,"1,482.98",30.09,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-02-05,"1,496.61",30.0,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-06,"1,535.79",31.15,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-08,"1,516.43",29.97,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-09,"1,518.27",29.9,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-10,"1,516.94",29.89,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-11,"1,508.35",29.86,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,25.0,2021-02-12,"1,539.84",29.87,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-14,"1,526.30",31.2,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-15,"1,522.72",29.88,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-16,"1,523.11",29.94,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-17,"1,514.91",30.0,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-18,"1,511.03",30.0,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-19,"1,500.51",29.96,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-20,"1,491.24",31.43,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-02-22,"1,478.14",29.99,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,30.0,2021-02-23,"1,500.61",30.02,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-02-24,"1,491.11",30.03,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-02-25,"1,496.78",30.26,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,31.0,2021-02-26,"1,366.41",30.47,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,34.0,2021-02-27,"1,395.08",31.67,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,46.0,2021-03-01,"1,500.92",30.22,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,34.0,2021-03-02,"1,503.36",30.24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,26.0,2021-03-03,"1,543.40",30.33,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-04,"1,534.11",30.41,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-05,"1,544.11",30.53,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-06,"1,364.57",31.39,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-08,"1,543.76",30.79,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-09,"1,550.59",30.72,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-10,"1,573.05",30.68,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-11,"1,575.13",30.54,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-12,"1,568.19",30.67,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-13,"1,128.91",31.81,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-14,"1,385.11",36.1,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-15,"1,565.73",30.73,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,35.0,2021-03-16,"1,564.03",30.75,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-17,"1,566.76",30.69,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-18,"1,568.82",30.88,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-19,"1,563.96",30.81,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-20,"1,127.24",32.71,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-22,"1,566.36",30.86,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-23,"1,564.25",30.99,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-24,"1,570.83",30.99,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-25,"1,571.04",31.15,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-26,"1,574.86",31.09,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-28,"1,382.05",35.99,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-29,"1,583.89",31.19,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,23.0,2021-03-30,"1,589.53",31.3,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-03-31,"1,587.21",31.24,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-01,"1,595.12",31.22,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-02,"1,596.27",31.3,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-03,"1,138.84",33.01,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-04,"1,644.22",31.79,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,29.0,2021-04-05,"1,579.66",31.34,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,29.0,2021-04-06,"1,370.55",31.29,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-07,"1,556.56",31.36,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-08,"1,558.83",31.4,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,23.5,2021-04-09,"1,566.34",31.45,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-10,"1,228.03",32.68,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-11,"1,659.09",31.86,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,23.5,2021-04-12,"1,541.12",31.48,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,23.5,2021-04-13,"1,236.78",31.51,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,23.5,2021-04-14,"1,256.35",31.3,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,49.0,2021-04-15,"1,236.10",31.16,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,23.5,2021-04-16,"1,548.96",31.21,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-17,"1,239.24",32.51,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,37.0,2021-04-18,"1,675.00",31.8,296.4549613,296.2903748,505.57,113.69
อลูมิเนียมกระป๋องโค้ก,39.0,2021-04-19,"1,574.91",31.21,296.4549613,296.2903748,505.57,113.69
